FID,Count,Area,X,Y,Perimeter,NEAR_FID,NEAR_DIST,ST_NAME,ST_TYPE,MUN_L,SPEEDLIMIT,NBHD_L,STREET_ID,OBJECTID,SITE_NAME,OWNERSHIP,DISTRICT,ACRES,TypeLong,OS_Own_Jur,ALT_NAME
8491,1,9.779983271800001,-71.052764375799995,42.359365022100000,20.593447244899998,9186,32.537326203200003,State,ST,Boston,30,Boston,3975,0, , , ,0.000000000000000, , , 
8492,1,9.566897750050000,-71.052730850299994,42.359364352699998,20.986260973600000,9186,33.190317502500001,State,ST,Boston,30,Boston,3975,0, , , ,0.000000000000000, , , 
8493,1,11.018777224899999,-71.052278162799993,42.359363136799999,21.396375355400000,15965,14.059585205599999,Interstate 93, ,Boston,65,Boston,5472,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8494,1,15.571406503800000,-71.050587792300007,42.359361084299998,26.510243482800000,17195,82.226443985200007,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8495,1,28.019038769800002,-71.050725803500001,42.359367209200002,37.981089157900001,17195,45.483173738799998,Old Atlantic,AVE,Boston,20,Boston,5507,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8496,1,14.716192309600000,-71.050702555000001,42.359386414299998,22.928904736700002,17195,50.009744401799999,Old Atlantic,AVE,Boston,20,Boston,5507,0, , , ,0.000000000000000, , , 
8497,1,16.753994753299999,-71.060791458699995,42.359430011500002,25.903750383399998,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8498,1,15.572047544200000,-71.050596279199993,42.359390068600000,26.511124448600000,17195,79.974050810600005,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8499,1,14.716200838600001,-71.050703010800007,42.359411037299999,22.928917514399998,17195,49.921893209300002,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8500,1,26.932197045999999,-71.050726217399998,42.359399680700001,36.266402234899999,17195,45.393518910899999,Old Atlantic,AVE,Boston,20,Boston,5507,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8501,1,11.345059595100000,-71.072761763499997,42.359497246200000,20.811220032900000,-1,-1.000000000000000, , , ,0, ,0,960,Charles River Reservation,Commonwealth of Massachusetts,Multi-District,171.690000000000000,"Parkways, Reservations & Beaches",DCR,"Charles River Esplanade, Herter Park, Daley Field"
8502,1,15.570872996600000,-71.050605079799993,42.359420124400003,26.510800270600001,17195,77.638299427199996,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8503,1,16.753994726199998,-71.060792471799999,42.359464792300003,25.903764511399999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8504,1,15.572047433300000,-71.050613651000006,42.359449396300001,26.511149103400001,17195,75.363574682000007,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8505,1,14.714211449300000,-71.050704306300005,42.359471418100000,22.928045576799999,17195,49.657809834100000,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8506,1,15.572047436300000,-71.050622058100004,42.359478106700003,26.511161082899999,17195,73.132243000499997,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8507,1,16.753994824999999,-71.060796356599994,42.359521482600002,25.903787615900001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8508,1,3.980381707300000,-71.048485461499993,42.359481671799998,10.913337158199999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8509,1,3.158744003700000,-71.048725205099998,42.359488808000002,9.638781446470000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8510,1,30.774137858500001,-71.050727174000002,42.359484844000001,39.052180218600000,17195,45.184312469500000,Old Atlantic,AVE,Boston,20,Boston,5507,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8511,1,14.714219977999999,-71.050703880599997,42.359499136399997,22.928059455200000,17195,49.812604798899997,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8512,1,13.499575386500000,-71.048699363200001,42.359493554399997,26.399328210499998,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8513,1,3.158400283970000,-71.048673801199996,42.359496987699998,9.638280239340000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8514,1,3.159011533400000,-71.048620059499996,42.359504118200000,9.639162728460001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8515,1,9.485200013960000,-71.048490398200002,42.359499137999997,25.215219229599999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8516,1,15.572047433300000,-71.050630760600001,42.359507827800002,26.511173438000000,17195,70.822603336900002,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8517,1,13.965503924700000,-71.048592141800000,42.359509369400001,27.761775702500000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8518,1,3.096926724330000,-71.048533026800001,42.359517931900001,9.553339875220001,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8519,1,4.419096651840000,-71.048493288800003,42.359516777200000,11.472355580200000,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8520,1,26.993175760700002,-71.050727068599997,42.359517449000002,36.427204099400001,17195,45.336622250799998,Old Atlantic,AVE,Boston,20,Boston,5507,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8521,1,15.572047336900001,-71.050639282199995,42.359536931800001,26.511185534500001,17195,68.561096951400003,Old Atlantic,AVE,Boston,20,Boston,5507,0, , , ,0.000000000000000, , , 
8522,1,8.305395068559999,-71.050651463899996,42.359561147999997,16.564505607299999,17195,64.871778512199995,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8523,1,8.139476464490000,-71.050673198499993,42.359574432499997,16.343583556399999,17195,59.047875405799999,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8524,1,16.755164122099998,-71.060799579399998,42.359612980400001,25.904246728899999,-1,-1.000000000000000, , , ,0, ,0,0, , , ,0.000000000000000, , , 
8525,1,14.673913652000000,-71.050727472399998,42.359576956100000,24.061531349999999,17195,45.455728477699999,Old Atlantic,AVE,Boston,20,Boston,5507,0, , , ,0.000000000000000, , , 
8526,1,8.304664966550000,-71.050694932100001,42.359587717399997,16.563885420399998,17195,53.161456114400004,Old Atlantic,AVE,Boston,20,Boston,5507,900,Long Wharf Boat Access,BRA,Central Boston,0.000000000000000,"Malls, Squares & Plazas", , 
8527,1,25.046134787200000,-71.050731612600003,42.359632656800002,26.972857403599999,17195,43.218419114200003,Old Atlantic,AVE,Boston,20,Boston,5507,0, , , ,0.000000000000000, , , 
8528,1,11.207111378700001,-71.052206733299997,42.359695979400001,23.499730967800001,15503,16.306698226000002,Ramp, ,Boston,15,Boston,-1,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8529,1,8.296190410260000,-71.052388963900000,42.359710452999998,20.092145611599999,15109,17.754933385000001,Interstate 93, ,Boston,65,Boston,5472,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8530,1,8.397838855180000,-71.052292473999998,42.359732121999997,20.089842854499999,16902,0.607553950854000,Interstate 93, ,Boston,65,Boston,5477,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8531,1,10.156694863200000,-71.050370366699994,42.359731976699997,20.960661478999999,12470,41.669507856099997,Long,WHRF,Boston,15,Boston,2499,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8532,1,8.561263685460000,-71.052403663500002,42.359742009300000,19.941032434299998,15109,17.434595623600000,Interstate 93, ,Boston,65,Boston,5472,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8533,1,10.157591799900000,-71.050315150900005,42.359741676500001,20.960984193100000,12470,41.384989911900000,Long,WHRF,Boston,15,Boston,2499,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8534,1,10.155661055800000,-71.050262266299995,42.359750158799997,20.960124998100000,12470,41.400401069700003,Long,WHRF,Boston,15,Boston,2499,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8535,1,8.894087585990000,-71.052306267399999,42.359764400700001,21.017070853800000,16902,0.407494818899000,Interstate 93, ,Boston,65,Boston,5477,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8536,1,9.801291059550000,-71.052422268599997,42.359786732800004,20.758437771000001,15109,17.389514061700002,Interstate 93, ,Boston,65,Boston,5472,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8537,1,12.209192595999999,-71.056858557599995,42.359824553499998,20.869512314100000,12167,40.857688843799998,Congress,ST,Boston,25,Boston,979,484,Faneuil Square,City of Boston,Central Boston,0.820000000000000,"Malls, Squares & Plazas",BPRD,Faneuil Hall Sq.
8538,1,8.880902842410000,-71.052327969299995,42.359812213600001,20.302776518799998,16902,0.000000000000000,Interstate 93, ,Boston,65,Boston,5477,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8539,1,8.809604381810001,-71.052437584100005,42.359817749800001,20.315406416199998,15109,17.084871487099999,Interstate 93, ,Boston,65,Boston,5472,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8540,1,8.224916561340001,-71.052343586299997,42.359843478800002,20.008084820499999,16902,0.000000000000000,Interstate 93, ,Boston,65,Boston,5477,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8541,1,17.109508614500001,-71.056843543499994,42.359866734100002,25.922405871799999,12167,45.624564144499999,Congress,ST,Boston,25,Boston,979,484,Faneuil Square,City of Boston,Central Boston,0.820000000000000,"Malls, Squares & Plazas",BPRD,Faneuil Hall Sq.
8542,1,10.356504005500000,-71.049795996200004,42.359838820100002,22.275963585900001,12470,34.182562208100002,Long,WHRF,Boston,15,Boston,2499,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8543,1,11.531687097100001,-71.055542458500000,42.359867133599998,25.840261697399999,18814,13.090144031700000,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8544,1,8.609645795810000,-71.052462856000005,42.359855167799999,20.411376131200001,15109,12.411377126600000,Interstate 93, ,Boston,65,Boston,5472,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8545,1,11.530412667200000,-71.055453007699995,42.359876071899997,25.839904506400000,18814,13.197086418000000,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8546,1,18.244368434399998,-71.135639031200000,42.360161012399999,23.325382020399999,3967,72.922353928700005,Holton,ST,Boston,20,Allston-Brighton,2087,0, , , ,0.000000000000000, , , 
8547,1,12.209915836500000,-71.056824181099998,42.359884316900001,20.870411018799999,12167,54.488977827500001,Congress,ST,Boston,25,Boston,979,484,Faneuil Square,City of Boston,Central Boston,0.820000000000000,"Malls, Squares & Plazas",BPRD,Faneuil Hall Sq.
8548,1,10.356536404400000,-71.049801192499999,42.359857634699999,22.276317527300002,12470,27.184129643100000,Long,WHRF,Boston,15,Boston,2499,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8549,1,17.108391181700000,-71.056848404500002,42.359892780899997,25.922037565899998,12167,46.320381225900000,Congress,ST,Boston,25,Boston,979,484,Faneuil Square,City of Boston,Central Boston,0.820000000000000,"Malls, Squares & Plazas",BPRD,Faneuil Hall Sq.
8550,1,11.301310381300000,-71.049781443599997,42.359867412400000,20.919920638499999,12470,27.092185005699999,Long,WHRF,Boston,15,Boston,2499,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8551,1,11.034757925299999,-71.055272423399998,42.359892404299998,26.280200173400001,18814,14.146433922100000,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8552,1,9.398058761600000,-71.052485422399997,42.359897123300001,20.971744099999999,15109,11.109317282199999,Interstate 93, ,Boston,65,Boston,5472,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8553,1,12.701677199500001,-71.055296997100001,42.359905207300002,26.186131357200001,18814,5.270073745230000,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8554,1,11.301819142199999,-71.049650217600004,42.359890377500001,20.920732962399999,12470,26.546918022600000,Long,WHRF,Boston,15,Boston,2499,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8555,1,12.703026423000001,-71.055246403799998,42.359913388400003,26.186630868700000,18814,4.202422145590000,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8556,1,13.154965213000001,-71.054918563900003,42.359925763200003,26.684103831300000,18814,15.138518449799999,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8557,1,11.302223649200000,-71.049449593199995,42.359921550300001,20.920931855300001,12470,26.962530926700001,Long,WHRF,Boston,15,Boston,2499,899,Long Wharf,BRA,Central Boston,3.900000000000000,"Malls, Squares & Plazas",National Park Service,Long Wharf Plaza
8558,1,11.429129606900000,-71.054996689199996,42.359937524800003,24.855402634800001,18814,4.973602664530000,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8559,1,15.190839198200001,-71.055047389600006,42.359937105599997,27.593693211300000,18814,2.906477490200000,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8560,1,12.700055259999999,-71.055531446700002,42.359941426600003,26.185649049199998,18814,8.425550159489999,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8561,1,8.295952684050000,-71.052503702799996,42.359936912700000,20.177416429000001,15109,13.040893663900000,Interstate 93, ,Boston,65,Boston,5472,571,Wharf District Park,MassDOT,Central Boston,4.710000000000000,"Malls, Squares & Plazas",RFK Greenway Conservancy,Kennedy Greenway Parcels 14-17
8562,1,14.452969434800000,-71.054943909900004,42.359943297500003,27.623673478699999,18814,4.489204405890000,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8563,1,12.701677309600001,-71.055439586299997,42.359952213600003,26.186150705700001,18814,8.896506287070000,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
8564,1,12.701677411200000,-71.055398343600004,42.359955858799999,26.186152223899999,18814,8.675468777680001,Faneuil Hall Marketplace, ,Boston,1,Boston,5525,72,Quincy Market Square,BRA,Central Boston,1.560000000000000,"Malls, Squares & Plazas",NULL,Quincy Market
